id,name,position,team,bye_week,adp,pass_yd,pass_td,pass_int,pass_2pt,rush_yd,rush_td,rush_2pt,rec,rec_yd,rec_td,rec_2pt,fumbles,pat_made,fg_miss,fg_0_39,fg_40_49,fg_50_59,fg_60_plus,sack,blk_kick,def_int,fumble_recovery,safety,krt_td,prt_td,int_ret_td,fum_ret_td,blk_kick_ret_td,two_pt_ret,one_pt_safety
sleeper:12048,George Holani,RB,SEA,,,0,0,0,0,223.0,2.0,0,10.0,74.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:12467,Jordan James,RB,SF,,,0,0,0,0,227.0,2.0,0,8.0,58.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:BUF,Buffalo Bills,DST,BUF,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,12.0,9.0,0,0,0,0,0,0,0,0
sleeper:CHI,Chicago Bears,DST,CHI,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,12.0,9.0,0,0,0,0,0,0,0,0
sleeper:DET,Detroit Lions,DST,DET,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,12.0,9.0,0,0,0,0,0,0,0,0
sleeper:IND,Indianapolis Colts,DST,IND,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,12.0,9.0,0,0,0,0,0,0,0,0
sleeper:JAX,Jacksonville Jaguars,DST,JAX,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,12.0,9.0,0,0,0,0,0,0,0,0
sleeper:KC,Kansas City Chiefs,DST,KC,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,12.0,9.0,0,0,0,0,0,0,0,0
sleeper:LAC,Los Angeles Chargers,DST,LAC,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,12.0,9.0,0,0,0,0,0,0,0,0
sleeper:12544,LeQuint Allen,RB,JAX,,,0,0,0,0,123.0,1.0,0,16.0,115.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:1166,Kirk Cousins,QB,LV,,,639.0,5.0,3.0,0,6.0,1.0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nflverse:00-0039373,Audric Estimé,RB,NO,,,0,0,0,0,198.0,1.0,0,12.0,103.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:ATL,Atlanta Falcons,DST,ATL,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,11.0,9.0,0,0,0,0,0,0,0,0
sleeper:CLE,Cleveland Browns,DST,CLE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,11.0,9.0,0,0,0,0,0,0,0,0
sleeper:503,Graham Gano,K,NYG,,,0,0,0,0,0,0,0,0,0,0,0,0,9.0,1.0,7.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:6130,Devin Singletary,RB,NYG,,,0,0,0,1.0,41.0,5.0,0,5.0,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nflverse:00-0036988,Josh Palmer,WR,BUF,,,0,0,0,0,0,0,0,22.0,303.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:CIN,Cincinnati Bengals,DST,CIN,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,11.0,8.0,0,0,0,0,0,0,0,0
sleeper:DAL,Dallas Cowboys,DST,DAL,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,11.0,8.0,0,0,0,0,0,0,0,0
sleeper:TB,Tampa Bay Buccaneers,DST,TB,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,11.0,8.0,0,0,0,0,0,0,0,0
sleeper:11570,Rasheen Ali,RB,BAL,,,0,0,0,0,120.0,1.0,0,12.0,87.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:11571,Isaiah Davis,RB,NYJ,,,0,0,0,0,189.0,1.0,0,9.0,68.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:11608,Isaiah Williams,WR,NYJ,,,0,0,0,0,22.0,0,0,15.0,169.0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0
sleeper:1339,Zach Ertz,TE,WAS,,,0,0,0,0,0,0,0,20.0,184.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:NO,New Orleans Saints,DST,NO,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,9.0,8.0,0,0,0,0,0,0,0,0
sleeper:WAS,Washington Commanders,DST,WAS,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,10.0,7.0,0,0,0,0,0,0,0,0
sleeper:9229,Anthony Richardson,QB,IND,,,386.0,2.0,2.0,0,91.0,1.0,0,1.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:TEN,Tennessee Titans,DST,TEN,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,9.0,7.0,0,0,0,0,0,0,0,0
sleeper:10218,Xavier Hutchinson,WR,HOU,,,0,0,0,0,22.0,0,0,15.0,181.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:12718,Konata Mumpfield,WR,LAR,,,0,0,0,0,0,0,0,16.0,197.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:4017,Deshaun Watson,QB,CLE,,,567.0,3.0,3.0,0,48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:4666,Younghoe Koo,K,NYG,,,0,0,0,0,0,0,0,0,0,0,0,0,9.0,1.0,4.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:11370,Chris Brooks,RB,GB,,,0,0,0,0,145.0,1.0,0,10.0,71.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:11199,Emari Demercado,RB,KC,,,0,0,0,0,104.0,1.0,0,10.0,72.0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:9481,Luke Musgrave,TE,GB,,,0,0,0,0,0,0,0,17.0,176.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:11626,Xavier Legette,WR,CAR,,,0,0,0,0,6.0,0,0,15.0,180.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:ARI,Arizona Cardinals,DST,ARI,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,8.0,7.0,0,0,0,0,0,0,0,0
sleeper:LV,Las Vegas Raiders,DST,LV,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,8.0,7.0,0,0,0,0,0,0,0,0
sleeper:MIA,Miami Dolphins,DST,MIA,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,8.0,7.0,0,0,0,0,0,0,0,0
nflverse:00-0022942,Philip Rivers,QB,IND,,,544.0,4.0,3.0,0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:11599,Cade Stover,TE,HOU,,,0,0,0,0,3.0,0,0,17.0,163.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nflverse:00-0040206,Riley Leonard,QB,IND,,,415.0,2.0,3.0,0,27.0,2.0,0,0,-3.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:10231,Elijah Higgins,TE,ARI,,,0,0,0,0,0,0,0,18.0,179.0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:19,Joe Flacco,QB,CIN,,,448.0,3.0,2.0,2.0,8.0,1.0,0,0,0,0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nflverse:00-0038738,Hunter Luepke,RB,DAL,,,0,0,0,0,71.0,0,0,13.0,109.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:5857,Noah Fant,TE,NO,,,0,0,0,0,0,0,0,20.0,203.0,1.0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:NYJ,New York Jets,DST,NYJ,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,7.0,7.0,0,0,0,0,0,0,0,0
sleeper:8147,John Metchie,WR,CAR,,,0,0,0,0,6.0,0,0,15.0,159.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:8117,Jalen Tolbert,WR,MIA,,,0,0,0,0,0,0,0,13.0,152.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:11629,Devontez Walker,WR,BAL,,,0,0,0,0,6.0,0,0,6.0,80.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:12503,Isaiah Bond,WR,CLE,,,0,0,0,0,11.0,0,0,13.0,158.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:11600,Ja'Tavion Sanders,TE,CAR,,,0,0,0,0,0,0,0,17.0,148.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:3271,Tyler Higbee,TE,LAR,,,0,0,0,0,0,0,0,16.0,152.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:12670,KeAndre Lambert-Smith,WR,LAC,,,0,0,0,0,6.0,0,0,13.0,159.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:12496,Tai Felton,WR,MIN,,,0,0,0,0,7.0,0,0,13.0,158.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:8200,Kevin Austin,WR,NO,,,0,0,0,0,6.0,0,0,13.0,158.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:11577,Will Shipley,RB,PHI,,,0,0,0,0,105.0,1.0,0,10.0,73.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:8135,Treylon Burks,WR,WAS,,,0,0,0,0,16.0,0,0,12.0,152.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:4351,Tim Patrick,WR,JAX,,,0,0,0,0,0,0,0,6.0,77.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:12531,Trevor Etienne,RB,CAR,,,0,0,0,0,164.0,1.0,0,5.0,37.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:3286,Demarcus Robinson,WR,SF,,,0,0,0,0,6.0,0,0,11.0,145.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nflverse:00-0040398,Brady Cook,QB,NYJ,,,739.0,2.0,7.0,1.0,49.0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:8225,Daniel Bellinger,TE,TEN,,,0,0,0,0,0,0,0,15.0,149.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nflverse:00-0034983,Hunter Renfrow,WR,CAR,,,0,0,0,0,0,0,0,15.0,89.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:7562,Tutu Atwell,WR,MIA,,,0,0,0,0,12.0,0,0,11.0,155.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nflverse:00-0038839,Mitchell Tinsley,WR,CIN,,,0,0,0,0,0,0,0,8.0,116.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:8800,Malik Davis,RB,DAL,,,0,0,0,0,155.0,1.0,0,5.0,34.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:11650,Luke McCaffrey,WR,WAS,,,0,0,0,0,0,0,0,4.0,53.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:6853,Van Jefferson,WR,WAS,,,0,0,0,0,0,0,0,12.0,152.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:8172,Greg Dulcich,TE,MIA,,,0,0,0,0,-7.0,0,0,16.0,158.0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:7527,Mac Jones,QB,SF,,,423.0,3.0,2.0,1.0,18.0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:4098,Kareem Hunt,RB,KC,,,0,0,0,0,130.0,1.0,0,3.0,22.0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:5970,Greg Dortch,WR,DET,,,0,0,0,0,16.0,1.0,0,10.0,101.0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:7670,Joshua Palmer,WR,BUF,,,0,0,0,0,0,0,0,12.0,146.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nflverse:00-0037004,Hunter Long,TE,JAX,,,0,0,0,0,0,0,0,12.0,85.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:12505,Jalen Royals,WR,KC,,,0,0,0,0,6.0,0,0,12.0,138.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:8188,Tyquan Thornton,WR,KC,,,0,0,0,0,0,0,0,10.0,153.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:3202,Austin Hooper,TE,ATL,,,0,0,0,0,0,0,0,14.0,132.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:10214,Davis Allen,TE,LAR,,,0,0,0,0,0,0,0,6.0,52.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:5973,Josh Oliver,TE,MIN,,,0,0,0,0,0,0,0,14.0,131.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:8145,Jeremy Ruckert,TE,NYJ,,,0,0,0,0,0,0,0,14.0,127.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:2306,Jameis Winston,QB,NYG,,,214.0,1.0,1.0,0,13.0,1.0,0,1.0,33.0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:4040,JuJu Smith-Schuster,WR,KC,,,0,0,0,0,6.0,0,0,12.0,130.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:4454,Kendrick Bourne,WR,ARI,,,0,0,0,0,0,0,0,12.0,136.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:12473,Mitchell Evans,TE,CAR,,,0,0,0,0,1.0,0,0,13.0,129.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:6001,Drew Sample,TE,CIN,,,0,0,0,0,3.0,0,0,13.0,126.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:12658,Jackson Hawes,TE,BUF,,,0,0,0,0,0,0,0,13.0,129.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:13380,Brenen Thompson,WR,,,,0,0,0,0,0,0,0,11.0,139.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:7716,John Bates,TE,WAS,,,0,0,0,0,0,0,0,13.0,128.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:7694,Tommy Tremble,TE,CAR,,,0,0,0,0,0,0,0,13.0,128.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:4147,Samaje Perine,RB,CIN,,,0,0,0,0,132.0,1.0,0,8.0,60.0,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:12542,Efton Chism,WR,NE,,,0,0,0,0,6.0,0,0,12.0,126.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:2028,Derek Carr,QB,NO,,,447.0,3.0,2.0,0,13.0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:11596,Ben Sinnott,TE,WAS,,,0,0,0,0,0,0,0,13.0,124.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:10871,Luke Schoonmaker,TE,DAL,,,0,0,0,0,0,0,0,13.0,124.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nflverse:00-0036196,Gabe Davis,WR,BUF,,,0,0,0,0,0,0,0,12.0,129.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:11651,Isaac Guerendo,RB,SF,,,0,0,0,0,145.0,1.0,0,3.0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:11588,Jawhar Jordan,RB,HOU,,,0,0,0,0,127.0,1.0,0,5.0,33.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:12541,Dont'e Thornton,WR,LV,,,0,0,0,0,0,0,0,10.0,134.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nflverse:00-0033891,Zay Jones,WR,ARI,,,0,0,0,0,0,0,0,12.0,183.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nflverse:00-0036755,Jaret Patterson,RB,LAC,,,0,0,0,0,159.0,1.0,0,3.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:11377,Tyrell Shavers,WR,BUF,,,0,0,0,0,6.0,0,0,10.0,126.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nflverse:00-0036980,Elijah Moore,WR,BUF,,,0,0,0,0,24.0,1.0,0,9.0,112.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:8177,Grant Calcaterra,TE,PHI,,,0,0,0,0,0,0,0,12.0,120.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:2197,Brandin Cooks,WR,BUF,,,0,0,0,0,0,0,0,10.0,128.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:11593,Brevyn Spann-Ford,TE,DAL,,,0,0,0,0,0,0,0,12.0,114.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:13150,Darius Cooper,WR,PHI,,,0,0,0,0,0,0,0,10.0,123.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:3634,Kalif Raymond,WR,CHI,,,0,0,0,0,11.0,0,0,9.0,116.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:8258,Cade York,K,NYJ,,,0,0,0,0,0,0,0,0,0,0,0,0,12.0,1.0,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nflverse:00-0038152,Lucas Havrisik,K,GB,,,0,0,0,0,0,0,0,0,0,0,0,0,7.0,0,2.0,1.0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0
nflverse:00-0038840,Brycen Tremayne,WR,CAR,,,0,0,0,0,0,0,0,14.0,160.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:12543,Tahj Brooks,RB,CIN,,,0,0,0,0,132.0,1.0,0,3.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:12523,Jimmy Horn,WR,CAR,,,0,0,0,0,16.0,0,0,9.0,108.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:5086,Marquez Valdes-Scantling,WR,PIT,,,0,0,0,0,6.0,0,0,8.0,123.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:2374,Tyler Lockett,WR,LV,,,0,0,0,0,0,0,0,11.0,113.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nflverse:00-0035243,Miles Sanders,RB,DAL,,,0,0,0,0,117.0,1.0,0,8.0,30.0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:6154,David Sills,WR,TB,,,0,0,0,0,6.0,0,0,9.0,113.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:6869,Adam Trautman,TE,DEN,,,0,0,0,0,0,0,0,11.0,108.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sleeper:7496,Nick Westbrook-Ikhine,WR,IND,,,0,0,0,0,0,0,0,9.0,117.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nflverse:00-0035189,Matthew Wright,K,HOU,,,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,2.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
